date,disease,evapotranspiration,agb,cumulatedTemperature,cumulatedEvapotranspiration
05/04/2022,false,1.996184646894194,1187.9943977689713,1860.7626362289352,222.3830456658476
06/04/2022,false,1.833325813800081,1210.4827228652885,1888.585685355984,224.21637147964768
07/04/2022,false,1.84562238323955,1231.4610041299197,1916.5557222258192,226.06199386288722
08/04/2022,false,1.6801035363979806,1251.0359669920529,1945.0027651604332,227.7420973992852
09/04/2022,false,1.5840116312740946,1269.2783307591458,1973.2547372720692,229.32610903055928
10/04/2022,false,1.484084490480472,1286.3885291939066,2001.5859255929956,230.81019352103976
11/04/2022,false,1.3216085668584814,1302.9127077438623,2029.3350749122174,232.13180208789825
12/04/2022,false,1.2899074686650454,1317.6480673425547,2058.0414044951012,233.4217095565633
13/04/2022,false,1.1730409618106135,1331.6790303523899,2085.908397361252,234.5947505183739
14/04/2022,false,1.0904672168672702,1345.002063510374,2113.843951914345,235.68521773524117
15/04/2022,false,1.0422747110603758,1357.1406905528772,2141.7821972531174,236.72749244630154
16/04/2022,false,0.9530152848274649,1368.4860786890695,2169.313957110474,237.680507731129
17/04/2022,false,0.9427005405258745,1378.7744378133903,2197.880494539139,238.62320827165487
18/04/2022,false,0.863567393144925,1388.483487258278,2225.9830239234443,239.4867756647998
19/04/2022,false,0.782327030399484,1397.9348582665125,2253.766628939239,240.26910269519928
20/04/2022,false,0.7578076077786249,1406.6950865024921,2282.3484672347417,241.0269103029779
21/04/2022,false,0.6856855834513856,1414.9970328722147,2310.8519783286856,241.71259588642928
22/04/2022,false,0.609343504228701,1422.2718682308816,2338.9336663496474,242.32193939065797
23/04/2022,false,0.6005422144084965,1428.9963031810962,2367.1422158947753,242.92248160506648
24/04/2022,false,0.5731457269111682,1435.3153439083273,2395.026808757595,243.49562733197766
25/04/2022,false,0.5046823388695318,1441.33403832271,2423.590560829106,244.0003096708472
26/04/2022,false,4.572670075559323,1495.9609299272993,2452.0215001497777,248.57297974640653
27/04/2022,false,4.440207990118827,1551.0569509908985,2480.2125701049786,253.01318773652537
28/04/2022,false,4.122823340654308,1598.0146373691503,2507.9976119416237,257.13601107717966
29/04/2022,false,3.893011563397821,1646.1399865734418,2535.3311448739787,261.02902264057747
30/04/2022,false,3.5706235299310225,1689.6275771761566,2563.451375143483,264.5996461705085
01/05/2022,false,3.0701959254197972,1747.9483235028447,2591.136312371244,267.6698420959283
02/05/2022,false,2.9617651285008515,1799.9962711198573,2618.6462081917066,270.63160722442916
03/05/2022,false,2.852761199688153,1844.9334054251294,2646.527248691516,273.4843684241173
04/05/2022,false,2.6456446349428897,1890.2791932693335,2674.4095572188717,276.13001305906016
05/05/2022,false,2.472240149021163,1933.4477109500199,2702.1983850033585,278.6022532080813
06/05/2022,false,2.3203826526119067,1973.3112813314438,2730.2069700218944,280.9226358606932
07/05/2022,false,2.1386235072830724,2009.6469152652915,2758.150466072536,283.0612593679763
